sample_id,parent_id,copy_number_for_parent,length,folded_residue_count,disordered_residue_count,mutation_count,mutation_fraction,parent_identity,idr_unchanged,mutated_positions_1based,sequence_sha256
pos_train_seq146_hmm_aug009,pos_train_seq146,9,196,39,157,2,0.01020408163265306,0.9897959183673469,1,"110,163",05a46155fdc6230905899142b4fc1b836842f0bde9d24e3e340fbb5c9d8afea8
pos_train_seq148_hmm_aug009,pos_train_seq148,9,475,327,148,23,0.04842105263157895,0.9515789473684211,1,"175,184,188,197,204,209,250,253,283,305,315,342,355,358,377,378,391,407,415,437,450,453,472",d5d734d0f6fddb3f73022eafa9e5663a41ab74134a53fdfe9ea6554c9e4d73e6
pos_train_seq151_hmm_aug009,pos_train_seq151,9,414,360,54,20,0.04830917874396135,0.9516908212560387,1,"11,25,31,49,78,91,102,135,143,145,177,204,211,229,247,255,262,337,349,382",ec6f520ccf1bc3e3ea6af597eb2e7f8e0c3555a5a0a94440aca76da6a1b427ee
pos_train_seq153_hmm_aug009,pos_train_seq153,9,163,75,88,3,0.018404907975460124,0.9815950920245399,1,"44,53,71",34beb75ed62296118d37de11a264e107fa54d1496918320f38d96617c3bbc4fc
pos_train_seq155_hmm_aug009,pos_train_seq155,9,471,138,333,10,0.021231422505307854,0.9787685774946921,1,"23,36,79,96,102,104,122,131,151,156",e387f9f0a01c582c1d8a52ec4d665affa64fcc8a036eb99359edd516319c1a3a
pos_train_seq157_hmm_aug009,pos_train_seq157,9,268,245,23,11,0.041044776119402986,0.9589552238805971,1,"18,31,62,68,137,198,225,228,245,263,267",996311cd210073368a8f9d3307d6699f2deee5b65ba13a0ebccd7cf1edc20f7e
pos_train_seq158_hmm_aug009,pos_train_seq158,9,214,189,25,9,0.04205607476635514,0.9579439252336449,1,"28,51,52,107,115,133,141,181,211",d6861111de379e208203bf5c04bd78e4c3dc9cf64e9549c001606a16c66eec9b
pos_train_seq160_hmm_aug009,pos_train_seq160,9,311,155,156,7,0.022508038585209004,0.977491961414791,1,"67,110,133,146,151,167,172",0feb2768b964469d13dd12c323ea10cac254e37165474d9ef17c915df9cf7d30
pos_train_seq161_hmm_aug009,pos_train_seq161,9,501,84,417,4,0.007984031936127744,0.9920159680638723,1,"297,303,317,352",aaebc5c610062a006b1744d52b940b237c23d59f33cf62c66ba34b6581e37c56
pos_train_seq163_hmm_aug009,pos_train_seq163,9,163,72,91,5,0.03067484662576687,0.9693251533742331,1,"35,36,45,55,65",055cd35bcc0f1e21807cb05ef699acda44fbe7fdfec00287cbe3f299586cd26a
pos_train_seq165_hmm_aug009,pos_train_seq165,9,457,403,54,20,0.0437636761487965,0.9562363238512035,1,"18,20,42,74,100,140,156,158,166,179,184,185,210,244,247,256,299,300,306,356",cb8367199b4b5ca6e8cdfe6d591c14099d79484c56cbd7a0281b84b74b82b1b2
pos_train_seq166_hmm_aug009,pos_train_seq166,9,178,165,13,4,0.02247191011235955,0.9775280898876404,1,"50,100,117,128",ccc1738e5413a4f2d906492943461dafce55294b4d96b81f07822e7ff505489d
pos_train_seq169_hmm_aug009,pos_train_seq169,9,130,23,107,1,0.007692307692307693,0.9923076923076923,1,46,d0416473171e48880268b605e3a1a35fa121dd16e4c10f9497b6e36d2a67ced9
pos_train_seq171_hmm_aug009,pos_train_seq171,9,69,5,64,1,0.014492753623188406,0.9855072463768116,1,37,c5a8883ecd28454ad7f63ba3326f30726842c3a4b671a2d76ea3db0042fe751e
pos_train_seq173_hmm_aug009,pos_train_seq173,9,431,258,173,11,0.025522041763341066,0.974477958236659,1,"1,2,28,39,42,78,119,210,214,215,245",265c2daac511554a105b800a2023aa6a1d02ac86b33a049fd463582be1db5c3b
pos_train_seq174_hmm_aug009,pos_train_seq174,9,453,50,403,1,0.002207505518763797,0.9977924944812362,1,109,5a54017c485d6e797d9e7ca06c43dad5a83379540f3f09c64f4476cbcb861112
pos_train_seq176_hmm_aug009,pos_train_seq176,9,175,37,138,1,0.005714285714285714,0.9942857142857143,1,148,407116edfc911f20c3efe243f2c6d1a2a922159c91ab18a81c9e8569eb5ea680
pos_train_seq178_hmm_aug009,pos_train_seq178,9,321,1,320,1,0.003115264797507788,0.9968847352024922,1,321,e13fa7e238386d783d70495770ad5a504530f390ae7f96bd84727b30e00b35a0
pos_train_seq179_hmm_aug009,pos_train_seq179,9,134,7,127,1,0.007462686567164179,0.9925373134328358,1,27,1dfc9f551cfff328f68d4034f2d2b68913ab31ea91ed26ebb8d3cb170b21766d
pos_train_seq180_hmm_aug009,pos_train_seq180,9,405,23,382,2,0.0049382716049382715,0.9950617283950617,1,"18,44",3186c2d0ff16fa3e3442ad1c2261772151c1e563452235633a540d55c9b9baf3
pos_train_seq181_hmm_aug009,pos_train_seq181,9,175,36,139,6,0.03428571428571429,0.9657142857142857,1,"2,143,146,155,158,163",a2563cb86a9d9c50d993c12c45d2d3ae47d6a5f2f7463cd573f54867dad18f7b
pos_train_seq183_hmm_aug009,pos_train_seq183,9,412,411,1,14,0.03398058252427184,0.9660194174757282,1,"5,27,38,62,140,169,197,250,259,266,314,333,370,382",e1f080eca027863163ba8f491bf28284f85ab4dbab76cf5ff89befa3dfe3b468
pos_train_seq184_hmm_aug009,pos_train_seq184,9,158,145,13,2,0.012658227848101266,0.9873417721518988,1,"23,63",b32c1a564d6eb6feff0a5d63a83142b9ed7ba9b59fdb3203fac2bb9b50d5a99e
pos_train_seq185_hmm_aug009,pos_train_seq185,9,494,236,258,13,0.02631578947368421,0.9736842105263158,1,"12,35,43,45,47,91,121,123,138,140,141,151,167",6b64fb6263523c2e387ef80e1890c3ef3566929954d2bab4576e9c411f2fb398
pos_train_seq186_hmm_aug009,pos_train_seq186,9,240,1,239,1,0.004166666666666667,0.9958333333333333,1,1,c4ab2c0e40af2d9043eea05948180e68e0d839afc5b359c14ade191db43317e6
pos_train_seq187_hmm_aug009,pos_train_seq187,9,136,106,30,4,0.029411764705882353,0.9705882352941176,1,"36,119,120,127",1c718fa96b66d66012d281048657fea909946953b2dbcbd394a7ec60b0126d26
pos_train_seq188_hmm_aug009,pos_train_seq188,9,326,211,115,13,0.03987730061349693,0.9601226993865031,1,"48,52,100,118,128,143,180,186,241,247,254,292,301",bf617a48b45219d163e869d6d9035a35c8f1338ea13829d4020fc0875def9690
pos_train_seq189_hmm_aug009,pos_train_seq189,9,180,158,22,8,0.044444444444444446,0.9555555555555556,1,"25,40,85,86,107,118,123,170",1689063aa1fd485e414724055eb98fa482a89100ea5dd87a4d03a0fd719d6b4e
pos_train_seq190_hmm_aug009,pos_train_seq190,9,255,239,16,16,0.06274509803921569,0.9372549019607843,1,"9,12,18,41,74,90,94,98,117,125,155,162,186,194,211,219",05d851446c5ed537535870fbdeffa5ddc458788f22a5d8558c94d197cc540c49
pos_train_seq191_hmm_aug009,pos_train_seq191,9,175,36,139,4,0.022857142857142857,0.9771428571428571,1,"133,146,154,165",10dbc046b53aec9d382b72cc3b9473b8171507024de599ffc0dfb2f394c341b4
pos_train_seq193_hmm_aug009,pos_train_seq193,9,213,136,77,6,0.028169014084507043,0.971830985915493,1,"100,104,161,181,200,208",0c3ddc4ebca3908eeaeae9e4530fe77de5c628f02991746e6c90f9552f579b23
pos_train_seq195_hmm_aug009,pos_train_seq195,9,483,372,111,20,0.041407867494824016,0.9585921325051759,1,"99,147,148,152,167,177,198,216,246,262,280,281,304,327,342,353,408,417,418,464",c6f07e1b42746a1fae198a167053cf4ad57fdbe09b2304f6b97c2fdd291844a1
pos_train_seq197_hmm_aug009,pos_train_seq197,9,373,9,364,1,0.002680965147453083,0.9973190348525469,1,364,873fe5faadee0c0a8bd29a59acaf562323ba6baacb1d4b7b1f3517f80e2d61a2
pos_train_seq199_hmm_aug009,pos_train_seq199,9,25,7,18,1,0.04,0.96,1,2,fe7fb57a10f706604d59bf46b45a98355794959f2109e98fe84cf878bf9bdb06
pos_train_seq200_hmm_aug009,pos_train_seq200,9,317,317,0,19,0.05993690851735016,0.9400630914826499,1,"3,17,44,85,90,91,104,107,131,132,135,136,144,162,194,203,232,290,317",ddd2a463afd3eb2fb9888cff8a76682c736fc90916d1bce607e4d0ccd68a0fb6
pos_train_seq201_hmm_aug009,pos_train_seq201,9,403,288,115,14,0.034739454094292806,0.9652605459057072,1,"134,172,223,227,233,239,245,251,293,310,334,337,338,387",43ba30e3004384069492e7b40d8b5a0fb8568fae6d26c171bcb1fe1dd5ed7518
pos_train_seq203_hmm_aug009,pos_train_seq203,9,480,82,398,1,0.0020833333333333333,0.9979166666666667,1,331,ffa9aa7b83a339c2a2bb1bdfcb68f308cc1d9868d434f4be7e7b7017f014f438
pos_train_seq204_hmm_aug009,pos_train_seq204,9,507,351,156,19,0.03747534516765286,0.9625246548323472,1,"164,177,217,292,295,299,312,323,324,335,347,364,378,404,411,419,449,464,485",bf7be47a4d02960b2e02cb1e92d610c3e4aeb2bcda20ce7292ad47e6c8498a6f
pos_train_seq206_hmm_aug009,pos_train_seq206,9,101,33,68,1,0.009900990099009901,0.9900990099009901,1,57,21c0f52171696e3bf53954a96a7dc338406c9b4b6bf49c762ba4d90334a50183
pos_train_seq207_hmm_aug009,pos_train_seq207,9,509,322,187,13,0.025540275049115914,0.9744597249508841,1,"17,85,88,92,93,140,187,222,252,353,355,476,485",0456efa9f277ea262c3b4c834e6c7f8c0f10d6230af800c607af2a8a6573d134
pos_train_seq208_hmm_aug009,pos_train_seq208,9,224,201,23,8,0.03571428571428571,0.9642857142857143,1,"10,17,37,47,84,106,118,159",1c7a967c543a95772996d027a704bdfbc0d50ba4bf0174a258a6214c5b79ecf8
pos_train_seq209_hmm_aug009,pos_train_seq209,9,501,305,196,17,0.033932135728542916,0.9660678642714571,1,"17,62,101,109,143,152,184,186,193,203,208,216,221,224,307,316,354",63c2109c2830e3abfc88f9f3a35524ddfa308558b133dde60a2a9f5de9cf520c
pos_train_seq210_hmm_aug009,pos_train_seq210,9,239,239,0,15,0.06276150627615062,0.9372384937238494,1,"23,34,53,79,80,96,122,154,171,172,176,182,203,206,226",cdc76697aca318a244042416723c617cc4b81ccad185d1f9fc1614a52c692d7d
pos_train_seq211_hmm_aug009,pos_train_seq211,9,406,29,377,2,0.0049261083743842365,0.9950738916256158,1,"14,31",873fd1dda14fa50208036a29ee0e309536f7f79e9a10183c12d1fea26b11cfde
pos_train_seq212_hmm_aug009,pos_train_seq212,9,175,37,138,1,0.005714285714285714,0.9942857142857143,1,145,c8c283a33765675fd85253b9405b3cd8daaef7f569f1e7d82869cd5ea5558a05
pos_train_seq213_hmm_aug009,pos_train_seq213,9,361,124,237,9,0.024930747922437674,0.9750692520775623,1,"204,257,263,269,283,287,299,333,342",4c8216b7a76fbb162fd78f98c996fbc346629384da021c76f9590d78025ebb17
pos_train_seq215_hmm_aug009,pos_train_seq215,9,475,473,2,16,0.03368421052631579,0.9663157894736842,1,"44,113,137,143,177,185,247,279,304,319,325,328,387,390,394,457",704f5c7c43df392365291a8fe64dd5ce784d978e26d631455f13349403daab3b
pos_train_seq216_hmm_aug009,pos_train_seq216,9,419,138,281,7,0.016706443914081145,0.9832935560859188,1,"120,134,311,331,348,357,359",d28fd368f84daa6a79d4f19fa76725d0aecd9e0a2b10d61e463508cf2ab6238d
pos_train_seq217_hmm_aug009,pos_train_seq217,9,91,88,3,7,0.07692307692307693,0.9230769230769231,1,"6,11,29,32,61,74,82",7551f3b513a5b3b03964f7b53784f8671d36357dc1823805ee2f660b39ccdaea
pos_train_seq218_hmm_aug009,pos_train_seq218,9,503,246,257,14,0.027833001988071572,0.9721669980119284,1,"39,274,284,316,335,357,367,368,370,408,431,455,457,477",359eaffe2d3808fbb059341a9d8e4eb65d8aad839f99bf6f03d70964b04d81f0
pos_train_seq219_hmm_aug009,pos_train_seq219,9,111,104,7,6,0.05405405405405406,0.9459459459459459,1,"30,33,55,56,85,99",76bdf9a53ffbbfa57738235970939a54c74cade7d747d09c6127552eac69d354
pos_train_seq220_hmm_aug009,pos_train_seq220,9,361,2,359,1,0.002770083102493075,0.997229916897507,1,271,da4562d38c34df01b8df479173b51004d7bc76be63dc78935aeb239eff390dc2
pos_train_seq221_hmm_aug009,pos_train_seq221,9,175,37,138,4,0.022857142857142857,0.9771428571428571,1,"1,141,143,165",2331b76d766933471e480fdc6679678a174291758ffa75b8860f491a02b4dddf
pos_train_seq222_hmm_aug009,pos_train_seq222,9,440,212,228,5,0.011363636363636364,0.9886363636363636,1,"42,53,103,154,169",f782422dabeecdc9e9c43ba8de08d2e4054df0b541dba855e894e37cbc557131
pos_train_seq223_hmm_aug009,pos_train_seq223,9,338,303,35,12,0.03550295857988166,0.9644970414201184,1,"83,86,165,174,178,180,198,204,213,275,299,323",612aace94257baaa9173e58d2a483126a4dbb8f8238f3b77045f4d5067ed75d5
pos_train_seq228_hmm_aug009,pos_train_seq228,9,223,38,185,1,0.004484304932735426,0.9955156950672646,1,112,ec87c9a8f755e03d587218e5412c00bc89f52d8108bd51d7200052e047721f63
pos_train_seq229_hmm_aug009,pos_train_seq229,9,320,154,166,4,0.0125,0.9875,1,"39,62,74,138",d889423a9171a772f055e05d960e280f63581bce99a23affde708a762595840c
pos_train_seq231_hmm_aug009,pos_train_seq231,9,375,98,277,7,0.018666666666666668,0.9813333333333333,1,"250,251,266,277,316,318,338",796c8527b4b79c63c1223f0fb99349dd35c2fdd375021c2244fe08ce758c9b39
pos_train_seq233_hmm_aug009,pos_train_seq233,9,281,253,28,11,0.03914590747330961,0.9608540925266904,1,"37,62,65,107,114,130,175,232,242,249,278",fe1e96bfd5baa7dfd2f4837e0259a56afb05cb500454a926d99c305c9cdebf39
pos_train_seq234_hmm_aug009,pos_train_seq234,9,472,175,297,9,0.019067796610169493,0.9809322033898306,1,"309,310,315,332,337,340,370,373,391",8e20d52569cfcd81b57b351de39ee152c8cf23b2022d691987fcf33c9988bb42
pos_train_seq236_hmm_aug009,pos_train_seq236,9,453,219,234,12,0.026490066225165563,0.9735099337748344,1,"78,85,93,102,136,142,163,200,206,213,361,376",182735fcda35ad6eff6ff5363801a01a11160d14e9b4eec6dca255cfc618eb9c
pos_train_seq238_hmm_aug009,pos_train_seq238,9,158,1,157,1,0.006329113924050633,0.9936708860759493,1,148,b05b0bf140593b1c09da0b76f56a1944508e08ad490c88da06d174acd8ea452a
pos_train_seq239_hmm_aug009,pos_train_seq239,9,502,140,362,4,0.00796812749003984,0.9920318725099602,1,"38,143,284,290",9038caaa400c98f4c63d90d7228aeb210dbf5fc95a74ae0cf296367c36aaf209
pos_train_seq240_hmm_aug009,pos_train_seq240,9,341,168,173,8,0.02346041055718475,0.9765395894428153,1,"15,27,63,99,101,111,140,160",12c44f01db0d489b301b0e537e9f1b46365eff62d2cd126ba369e0b9580d3bfa
pos_train_seq243_hmm_aug009,pos_train_seq243,9,382,6,376,1,0.002617801047120419,0.9973821989528796,1,292,0c60261e72724ffab029834294094b3250b03a73de0cd6182e2bd88196291b62
pos_train_seq244_hmm_aug009,pos_train_seq244,9,500,359,141,16,0.032,0.968,1,"27,36,43,55,94,103,165,203,206,214,323,331,351,355,375,434",442e9758f594665c0adbf57b37eea5f97e8db5ceb4f2e5dbd32a74710529cce2
pos_train_seq246_hmm_aug009,pos_train_seq246,9,88,41,47,2,0.022727272727272728,0.9772727272727273,1,"51,62",cf17d716ca0612ca254e217783092dc6593525ea1b536f1fdcc883b6ce8f7e72
pos_train_seq247_hmm_aug009,pos_train_seq247,9,184,171,13,8,0.043478260869565216,0.9565217391304348,1,"15,52,79,137,159,166,176,180",6ff04b914d0308dcf181583eb37e158b9db4baa7094fbc046342a03a711c2c6f
pos_train_seq248_hmm_aug009,pos_train_seq248,9,449,299,150,10,0.022271714922048998,0.977728285077951,1,"13,25,41,103,112,114,158,281,355,361",c33729b927a3a80e93155c9d8385437072f239986a73f8b23effa83ca4fc500e
pos_train_seq249_hmm_aug009,pos_train_seq249,9,184,171,13,5,0.02717391304347826,0.9728260869565217,1,"32,83,107,119,166",2cdc349aba49e34822daf71518956c4d0dbe71370a7a19ca660cb78c7adecd5f
pos_train_seq250_hmm_aug009,pos_train_seq250,9,462,293,169,13,0.02813852813852814,0.9718614718614719,1,"95,100,120,124,142,152,203,222,273,317,330,349,380",0b58be54fefb85de7a9fb4beab93546721f07d6010b9a945824d95e99edcf482
pos_train_seq251_hmm_aug009,pos_train_seq251,9,482,211,271,10,0.02074688796680498,0.979253112033195,1,"14,19,65,79,83,353,354,371,376,398",aea674586e68108d3a2334ea138f10e9cf876f0df9c0e3e9fded403508ce1d07
pos_train_seq254_hmm_aug009,pos_train_seq254,9,411,155,256,5,0.012165450121654502,0.9878345498783455,1,"46,71,75,175,179",f607f812df1631c2b6dac246521efe1c2686302e790c0557eb2000be181e46bf
pos_train_seq257_hmm_aug009,pos_train_seq257,9,294,75,219,3,0.01020408163265306,0.9897959183673469,1,"114,127,140",650636b287b657999727efc0f1fc6d8b935db82567b325d17db947c2ccb2d673
pos_train_seq258_hmm_aug009,pos_train_seq258,9,191,118,73,9,0.04712041884816754,0.9528795811518325,1,"25,41,60,133,149,160,162,170,190",6087cc6f49a09f6818324730054971a5698b7c0f3cf1930bd07d36bf73fa76fd
pos_train_seq259_hmm_aug009,pos_train_seq259,9,409,7,402,1,0.0024449877750611247,0.9975550122249389,1,393,5504ce14cb05339b91a476614939c8c9e3d6ac7d8c366fe4ab34371472d4c5e2
pos_train_seq260_hmm_aug009,pos_train_seq260,9,460,289,171,13,0.02826086956521739,0.9717391304347827,1,"120,160,208,220,238,247,254,264,270,284,299,316,349",465732310475275db6afac6a6f6737f0ddbc1e6515011131717ac83faab60fdc
pos_train_seq261_hmm_aug009,pos_train_seq261,9,244,34,210,1,0.004098360655737705,0.9959016393442623,1,103,cc2a433c9e79d35e862afd4199d3cf33b39a8b64d91adeb3526285578e8c2164
pos_train_seq262_hmm_aug009,pos_train_seq262,9,184,158,26,6,0.03260869565217391,0.967391304347826,1,"82,88,112,127,136,168",58d4d84163185d018675debf25002911d38ebf309a7a1a4f36c4976aceff8f2f
pos_train_seq264_hmm_aug009,pos_train_seq264,9,106,51,55,1,0.009433962264150943,0.9905660377358491,1,58,55ef2f1bf5ea3a31c6fac3921034b8aae437c759c8ae0b93d1b41b937c3e948e
pos_train_seq267_hmm_aug009,pos_train_seq267,9,456,273,183,16,0.03508771929824561,0.9649122807017544,1,"164,169,197,198,206,212,222,242,259,266,282,298,327,331,347,381",4ff654f26e5271db419074a03baa817a1c321c194baaa6a6e0ae4608368dd158
pos_train_seq268_hmm_aug009,pos_train_seq268,9,379,315,64,15,0.0395778364116095,0.9604221635883905,1,"39,70,122,150,209,211,215,229,234,249,251,267,274,301,303",b63e877c5f9f9da31149c759ff920686f5c09d4e5ea8d3b8e5d6aaf21054f80a
pos_train_seq269_hmm_aug009,pos_train_seq269,9,396,375,21,25,0.06313131313131314,0.9368686868686869,1,"37,57,67,69,95,113,120,135,137,156,172,207,218,228,231,243,250,261,273,278,285,294,321,369,393",511084f8a26fba2598e239f7015d2d4157d9ba5b921ea265180ed82d4061cead
pos_train_seq273_hmm_aug009,pos_train_seq273,9,341,182,159,15,0.04398826979472141,0.9560117302052786,1,"40,44,54,62,89,94,136,145,147,152,159,173,183,187,207",fa1753414fec67f60fea5efe6b5baba48f6b0f78149242edfe8e377d6e7215c5
pos_train_seq274_hmm_aug009,pos_train_seq274,9,163,54,109,3,0.018404907975460124,0.9815950920245399,1,"30,50,55",67b1d71193bf7cbba673071c87eb2f81b4e239a31879a48ad30054f6ead9a1c3
pos_train_seq276_hmm_aug009,pos_train_seq276,9,250,132,118,4,0.016,0.984,1,"121,179,199,223",a37fc6f9491f472b29e266cb767a56059cbf5375db27a144ec56d2fd544c2216
pos_train_seq277_hmm_aug009,pos_train_seq277,9,177,102,75,5,0.02824858757062147,0.9717514124293786,1,"36,58,130,139,164",150779ce0db27a4b00e7b39e31a134abbf8de1363d7484e45fd771b7e1e03d66
pos_train_seq278_hmm_aug009,pos_train_seq278,9,392,117,275,6,0.015306122448979591,0.9846938775510204,1,"337,344,356,359,384,391",7e46069200932e6c3241be56fb8b227fcaab83b1e34ec6989559eedc41384f15
pos_train_seq279_hmm_aug009,pos_train_seq279,9,329,156,173,8,0.0243161094224924,0.9756838905775076,1,"37,50,62,103,107,110,112,146",83b9eac496a4e11e8ec1904cfce5d3ebbb946ca604e09e6f7c4120e6026ceeab
pos_train_seq280_hmm_aug009,pos_train_seq280,9,211,87,124,3,0.014218009478672985,0.985781990521327,1,"180,191,203",ed04acebcc4ebacbff963d8f1324530b4d14276778f12ead0dc6a1a52f0e42ce
pos_train_seq281_hmm_aug009,pos_train_seq281,9,404,160,244,9,0.022277227722772276,0.9777227722772277,1,"5,15,39,73,108,119,125,157,166",ba89f08eac5d2ea3acd0ca47d35a138395eaf040a467c16469911a169fa80f88
pos_train_seq282_hmm_aug009,pos_train_seq282,9,310,271,39,10,0.03225806451612903,0.967741935483871,1,"56,84,99,118,164,195,200,223,231,297",ea094a9b187238a2b0b85bca99399cae25a7574667917fd34daa8f722aceb807
pos_train_seq284_hmm_aug009,pos_train_seq284,9,175,37,138,1,0.005714285714285714,0.9942857142857143,1,150,8311eb3f5e7d605fe668522b8900cf4cb20f3e1a4cee7608015a41e6b942792e
pos_train_seq285_hmm_aug009,pos_train_seq285,9,396,141,255,7,0.017676767676767676,0.9823232323232324,1,"21,22,29,48,128,136,150",6d608760827178fe78f30cd04d09b8ca5567a7dad789d0b56674055e84f592be
pos_train_seq286_hmm_aug009,pos_train_seq286,9,471,194,277,10,0.021231422505307854,0.9787685774946921,1,"4,16,28,66,102,126,134,135,140,237",ebc413e82fb54f4aa3dc22e282f9b4c72668e7182d058a75af09bf623455ec16
pos_train_seq288_hmm_aug009,pos_train_seq288,9,204,118,86,4,0.0196078431372549,0.9803921568627451,1,"44,86,106,109",e8e12650cbfc98f840a12444ae935230ece14a2f21b3c920523a67f2c6c0d2e4
pos_train_seq289_hmm_aug009,pos_train_seq289,9,245,97,148,5,0.02040816326530612,0.9795918367346939,1,"47,75,102,107,114",debe28c7ccee1e608eccf475fc972e19c6f42210cbbd4dc18e5210422f3f4bb7
pos_train_seq290_hmm_aug009,pos_train_seq290,9,391,355,36,14,0.03580562659846547,0.9641943734015346,1,"50,65,78,136,164,195,198,203,211,239,257,262,283,326",5812c948fdd65a953bbeddb2d5e749729a0e0fb9d5113d958275c5666d7478f4
pos_train_seq291_hmm_aug009,pos_train_seq291,9,290,169,121,12,0.041379310344827586,0.9586206896551724,1,"38,50,55,68,72,94,106,116,142,194,195,205",f5336380a5abb0af51a0eb97fa7820da9ce4868729348ee4701c11a04f265506
pos_train_seq292_hmm_aug009,pos_train_seq292,9,262,231,31,7,0.026717557251908396,0.9732824427480916,1,"19,49,121,131,167,211,224",ce872b2c49810ad2c479d8ad85b9edec895bbf19783a143224b19745a21b1eca
pos_train_seq293_hmm_aug009,pos_train_seq293,9,163,62,101,4,0.024539877300613498,0.9754601226993865,1,"21,40,41,81",a4582af790940d25cb8dbb025702f7a4e8f2b300c805e9e0b13b81f145aa0a16
pos_train_seq294_hmm_aug009,pos_train_seq294,9,494,84,410,3,0.006072874493927126,0.9939271255060729,1,"315,322,335",89571cbd91518ac2ef48b3b8ec4916afd34e6b19272c1087a6896aba1457acb0
pos_train_seq295_hmm_aug009,pos_train_seq295,9,163,66,97,6,0.03680981595092025,0.9631901840490797,1,"10,12,15,46,49,57",a4f4638e725a65bea4e5288b918ac04c7ffef28f2f1d5e4ec4942a5dd162f2a7
pos_train_seq297_hmm_aug009,pos_train_seq297,9,395,319,76,11,0.027848101265822784,0.9721518987341772,1,"8,27,40,44,71,143,148,185,230,234,267",5cf18623f846539abd6ad3d8ff8f1418c9f32fe8df7a52218eabcb43baac5c94
pos_train_seq298_hmm_aug009,pos_train_seq298,9,450,370,80,23,0.051111111111111114,0.9488888888888889,1,"45,52,69,90,97,98,106,144,152,154,182,198,217,232,252,318,322,335,344,365,366,375,405",4a510f8cd8fdf54089d362956f6336e3f8640be172fb1af19aa421868a1a08bd
pos_train_seq300_hmm_aug009,pos_train_seq300,9,505,173,332,5,0.009900990099009901,0.9900990099009901,1,"44,77,219,240,246",3127d389110383415e8fd99d7115ce3f0bf07a9ffd912aa07a002bd0f5749530
pos_train_seq301_hmm_aug009,pos_train_seq301,9,332,158,174,8,0.024096385542168676,0.9759036144578314,1,"79,86,100,102,115,118,135,147",49e95f6c4d496a04bdd91a58002073fd8b2ee0d06d6abe8a173a662708875e7e
pos_train_seq303_hmm_aug009,pos_train_seq303,9,412,331,81,18,0.043689320388349516,0.9563106796116505,1,"59,60,69,71,94,159,226,282,320,322,323,325,338,364,367,369,388,394",d84e7dc9d4ab4e0373ac3ab11b7318f5c267d48fe11b87cbefb3b7c0c4de0fea
pos_train_seq304_hmm_aug009,pos_train_seq304,9,352,321,31,20,0.056818181818181816,0.9431818181818182,1,"18,31,35,44,55,79,116,128,132,174,217,221,250,251,256,263,283,331,340,347",11cbba302bc744e94bc53f988c2c491d0a422e54c3380655515c924f04aa4f31
